,Unnamed: 0,Unnamed: 0.1,Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text,ZIP_CODE
14195,153710,199312,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073019404,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.7,18.8,20.7,,,3984.0,"(33.2167078162, -117.250886737)",UNHBEH,BINGE,682996.0,6073019404.0,Binge Drinking,92083
14196,153711,199313,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073019405,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.8,19.9,21.6,,,3592.0,"(33.1965650028, -117.275993916)",UNHBEH,BINGE,682996.0,6073019405.0,Binge Drinking,92083
14197,153712,199314,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073019406,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.5,17.9,19.1,,,4628.0,"(33.1994117902, -117.264221622)",UNHBEH,BINGE,682996.0,6073019406.0,Binge Drinking,92083
14198,153713,199315,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073019501,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.9,17.8,20.0,,,4147.0,"(33.2084741713, -117.249597624)",UNHBEH,BINGE,682996.0,6073019501.0,Binge Drinking,92083
14199,153714,199316,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073019502,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.3,16.3,18.2,,,5715.0,"(33.207787044, -117.240665107)",UNHBEH,BINGE,682996.0,6073019502.0,Binge Drinking,92084
14200,153715,199317,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073019503,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.0,17.4,18.6,,,4795.0,"(33.1996276379, -117.244391988)",UNHBEH,BINGE,682996.0,6073019503.0,Binge Drinking,92083
14201,153716,199318,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073019601,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.0,18.4,19.6,,,6291.0,"(33.2069222297, -117.224189197)",UNHBEH,BINGE,682996.0,6073019601.0,Binge Drinking,92084
14202,153717,199319,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073019602,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.4,17.9,18.9,,,4541.0,"(33.195090612, -117.220586666)",UNHBEH,BINGE,682996.0,6073019602.0,Binge Drinking,92084
14203,153718,199320,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073019701,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.9,20.2,21.7,,,5777.0,"(33.1881165456, -117.264040628)",UNHBEH,BINGE,682996.0,6073019701.0,Binge Drinking,92081
14204,153719,199321,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073019702,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.1,18.6,19.5,,,4933.0,"(33.1869616693, -117.241836745)",UNHBEH,BINGE,682996.0,6073019702.0,Binge Drinking,92081
14205,153720,199322,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073019805,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.1,7.8,8.4,,,277.0,"(33.184115838, -117.282162773)",UNHBEH,BINGE,682996.0,6073019805.0,Binge Drinking,92081
14206,153721,199323,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073019806,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.9,18.4,19.5,,,5404.0,"(33.152207471, -117.247107117)",UNHBEH,BINGE,682996.0,6073019806.0,Binge Drinking,92081
14207,153722,199324,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073019809,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,28.0,"(33.1763494622, -117.254551874)",UNHBEH,BINGE,682996.0,6073019809.0,Binge Drinking,92081
14208,153723,199325,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073019902,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.2,20.4,21.9,,,1070.0,"(33.173826237, -117.2191736)",UNHBEH,BINGE,682996.0,6073019902.0,Binge Drinking,92083
14209,153724,199326,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073019903,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.8,17.1,18.6,,,162.0,"(33.188505837, -117.211585939)",UNHBEH,BINGE,682996.0,6073019903.0,Binge Drinking,
14210,153725,199327,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073019904,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.5,18.9,20.1,,,5974.0,"(33.1707053965, -117.23419256)",UNHBEH,BINGE,682996.0,6073019904.0,Binge Drinking,92081
14211,153726,199328,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073019905,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.2,17.7,18.8,,,4256.0,"(33.1575868096, -117.231732747)",UNHBEH,BINGE,682996.0,6073019905.0,Binge Drinking,92081
14212,153727,199329,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073020017,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.0,20.2,21.7,,,1261.0,"(33.1461211773, -117.22525954)",UNHBEH,BINGE,682996.0,6073020017.0,Binge Drinking,92081
14213,153728,199330,2014,CA,California,Vista,Census Tract,BRFSS,Unhealthy Behaviors,0682996-06073020019,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.8,19.1,20.5,,,325.0,"(33.1347377752, -117.22397291)",UNHBEH,BINGE,682996.0,6073020019.0,Binge Drinking,92081
14214,153729,199331,2013,CA,California,Vista,City,BRFSS,Health Outcomes,0682996,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,27.1,26.8,27.3,,,93834.0,"(33.1895481978, -117.238607217)",HLTHOUT,BPHIGH,682996.0,,High Blood Pressure,92083
14215,153730,199332,2013,CA,California,Vista,City,BRFSS,Health Outcomes,0682996,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.5,24.3,24.7,,,93834.0,"(33.1895481978, -117.238607217)",HLTHOUT,BPHIGH,682996.0,,High Blood Pressure,92083
14216,153731,199333,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073018519,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.1,22.2,24.0,,,2361.0,"(33.1900376263, -117.283849447)",HLTHOUT,BPHIGH,682996.0,6073018519.0,High Blood Pressure,92083
14217,153732,199334,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019203,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.4,25.3,27.5,,,1064.0,"(33.2315045395, -117.239445949)",HLTHOUT,BPHIGH,682996.0,6073019203.0,High Blood Pressure,92084
14218,153733,199335,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019205,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.3,29.1,31.4,,,6163.0,"(33.2241242045, -117.235378312)",HLTHOUT,BPHIGH,682996.0,6073019205.0,High Blood Pressure,92084
14219,153734,199336,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019206,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.4,22.5,24.3,,,5614.0,"(33.215823004, -117.237259256)",HLTHOUT,BPHIGH,682996.0,6073019206.0,High Blood Pressure,92084
14220,153735,199337,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019207,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.5,23.7,25.5,,,6370.0,"(33.2219968732, -117.216021016)",HLTHOUT,BPHIGH,682996.0,6073019207.0,High Blood Pressure,92084
14221,153736,199338,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019208,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.1,26.7,29.5,,,500.0,"(33.2047009245, -117.198873601)",HLTHOUT,BPHIGH,682996.0,6073019208.0,High Blood Pressure,92084
14222,153737,199339,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019303,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.3,23.5,25.2,,,1733.0,"(33.2281142368, -117.253297414)",HLTHOUT,BPHIGH,682996.0,6073019303.0,High Blood Pressure,92083
14223,153738,199340,2014,CA,California,Vista,City,BRFSS,Health Outcomes,0682996,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.9,5.8,6.1,,,93834.0,"(33.1895481978, -117.238607217)",HLTHOUT,COPD,682996.0,,COPD,92083
14224,153739,199341,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019403,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.7,22.8,24.7,,,2869.0,"(33.2102579476, -117.260811869)",HLTHOUT,BPHIGH,682996.0,6073019403.0,High Blood Pressure,92083
14225,153740,199342,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019404,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.2,21.2,23.2,,,3984.0,"(33.2167078162, -117.250886737)",HLTHOUT,BPHIGH,682996.0,6073019404.0,High Blood Pressure,92083
14226,153741,199343,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019405,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.4,18.7,20.2,,,3592.0,"(33.1965650028, -117.275993916)",HLTHOUT,BPHIGH,682996.0,6073019405.0,High Blood Pressure,92083
14227,153742,199344,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019406,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.2,24.3,26.2,,,4628.0,"(33.1994117902, -117.264221622)",HLTHOUT,BPHIGH,682996.0,6073019406.0,High Blood Pressure,92083
14228,153743,199345,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019501,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.6,18.4,20.7,,,4147.0,"(33.2084741713, -117.249597624)",HLTHOUT,BPHIGH,682996.0,6073019501.0,High Blood Pressure,92083
14229,153744,199346,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019502,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.2,20.1,22.2,,,5715.0,"(33.207787044, -117.240665107)",HLTHOUT,BPHIGH,682996.0,6073019502.0,High Blood Pressure,92084
14230,153745,199347,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019503,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.4,22.5,24.2,,,4795.0,"(33.1996276379, -117.244391988)",HLTHOUT,BPHIGH,682996.0,6073019503.0,High Blood Pressure,92083
14231,153746,199348,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019601,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.7,24.7,26.9,,,6291.0,"(33.2069222297, -117.224189197)",HLTHOUT,BPHIGH,682996.0,6073019601.0,High Blood Pressure,92084
14232,153747,199349,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019602,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.9,25.0,26.7,,,4541.0,"(33.195090612, -117.220586666)",HLTHOUT,BPHIGH,682996.0,6073019602.0,High Blood Pressure,92084
14233,153748,199350,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019701,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.0,21.2,22.8,,,5777.0,"(33.1881165456, -117.264040628)",HLTHOUT,BPHIGH,682996.0,6073019701.0,High Blood Pressure,92081
14234,153749,199351,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019702,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.2,26.3,28.1,,,4933.0,"(33.1869616693, -117.241836745)",HLTHOUT,BPHIGH,682996.0,6073019702.0,High Blood Pressure,92081
14235,153750,199352,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019805,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,47.6,45.1,49.9,,,277.0,"(33.184115838, -117.282162773)",HLTHOUT,BPHIGH,682996.0,6073019805.0,High Blood Pressure,92081
14236,153751,199353,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019806,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.2,24.1,26.3,,,5404.0,"(33.152207471, -117.247107117)",HLTHOUT,BPHIGH,682996.0,6073019806.0,High Blood Pressure,92081
14237,153752,199354,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019809,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,28.0,"(33.1763494622, -117.254551874)",HLTHOUT,BPHIGH,682996.0,6073019809.0,High Blood Pressure,92081
14238,153753,199355,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019902,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.8,20.1,21.6,,,1070.0,"(33.173826237, -117.2191736)",HLTHOUT,BPHIGH,682996.0,6073019902.0,High Blood Pressure,
14239,153754,199356,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019903,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.1,28.2,31.7,,,162.0,"(33.188505837, -117.211585939)",HLTHOUT,BPHIGH,682996.0,6073019903.0,High Blood Pressure,92084
14240,153755,199357,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019904,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.2,24.1,26.2,,,5974.0,"(33.1707053965, -117.23419256)",HLTHOUT,BPHIGH,682996.0,6073019904.0,High Blood Pressure,92081
14241,153756,199358,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019905,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.6,26.5,28.8,,,4256.0,"(33.1575868096, -117.231732747)",HLTHOUT,BPHIGH,682996.0,6073019905.0,High Blood Pressure,92081
14242,153757,199359,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073020017,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.3,18.6,20.1,,,1261.0,"(33.1461211773, -117.22525954)",HLTHOUT,BPHIGH,682996.0,6073020017.0,High Blood Pressure,92081
14243,153758,199360,2013,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073020019,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.5,18.7,20.3,,,325.0,"(33.1347377752, -117.22397291)",HLTHOUT,BPHIGH,682996.0,6073020019.0,High Blood Pressure,92081
14244,153759,199361,2013,CA,California,Vista,City,BRFSS,Prevention,0682996,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,AgeAdjPrv,Age-adjusted prevalence,52.2,52.0,52.5,,,93834.0,"(33.1895481978, -117.238607217)",PREVENT,BPMED,682996.0,,Taking BP Medication,92083
14245,153760,199362,2013,CA,California,Vista,City,BRFSS,Prevention,0682996,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,67.0,66.7,67.3,,,93834.0,"(33.1895481978, -117.238607217)",PREVENT,BPMED,682996.0,,Taking BP Medication,92083
14246,153761,199363,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073018519,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,64.7,63.3,66.0,,,2361.0,"(33.1900376263, -117.283849447)",PREVENT,BPMED,682996.0,6073018519.0,Taking BP Medication,92083
14247,153762,199364,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019203,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,70.2,68.9,71.4,,,1064.0,"(33.2315045395, -117.239445949)",PREVENT,BPMED,682996.0,6073019203.0,Taking BP Medication,92084
14248,153763,199365,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019205,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,73.9,72.7,75.0,,,6163.0,"(33.2241242045, -117.235378312)",PREVENT,BPMED,682996.0,6073019205.0,Taking BP Medication,92084
14249,153764,199366,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019206,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,64.4,63.0,65.8,,,5614.0,"(33.215823004, -117.237259256)",PREVENT,BPMED,682996.0,6073019206.0,Taking BP Medication,92084
14250,153765,199367,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019207,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,67.2,66.0,68.3,,,6370.0,"(33.2219968732, -117.216021016)",PREVENT,BPMED,682996.0,6073019207.0,Taking BP Medication,92084
14251,153766,199368,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019208,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,71.8,70.4,73.2,,,500.0,"(33.2047009245, -117.198873601)",PREVENT,BPMED,682996.0,6073019208.0,Taking BP Medication,92084
14252,153767,199369,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019303,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,66.7,65.6,67.9,,,1733.0,"(33.2281142368, -117.253297414)",PREVENT,BPMED,682996.0,6073019303.0,Taking BP Medication,92083
14253,153768,199370,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019403,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,66.4,65.2,67.5,,,2869.0,"(33.2102579476, -117.260811869)",PREVENT,BPMED,682996.0,6073019403.0,Taking BP Medication,92083
14254,153769,199371,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019404,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,62.2,60.7,63.7,,,3984.0,"(33.2167078162, -117.250886737)",PREVENT,BPMED,682996.0,6073019404.0,Taking BP Medication,92083
14255,153770,199372,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019405,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,59.2,58.0,60.5,,,3592.0,"(33.1965650028, -117.275993916)",PREVENT,BPMED,682996.0,6073019405.0,Taking BP Medication,92083
14256,153771,199373,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019406,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,69.0,67.9,70.1,,,4628.0,"(33.1994117902, -117.264221622)",PREVENT,BPMED,682996.0,6073019406.0,Taking BP Medication,92083
14257,153772,199374,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019501,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,55.6,53.9,57.4,,,4147.0,"(33.2084741713, -117.249597624)",PREVENT,BPMED,682996.0,6073019501.0,Taking BP Medication,92083
14258,153773,199375,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019502,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,58.1,56.5,59.7,,,5715.0,"(33.207787044, -117.240665107)",PREVENT,BPMED,682996.0,6073019502.0,Taking BP Medication,92084
14259,153774,199376,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019503,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,62.1,61.0,63.3,,,4795.0,"(33.1996276379, -117.244391988)",PREVENT,BPMED,682996.0,6073019503.0,Taking BP Medication,92083
14260,153775,199377,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019601,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,69.2,68.0,70.3,,,6291.0,"(33.2069222297, -117.224189197)",PREVENT,BPMED,682996.0,6073019601.0,Taking BP Medication,92084
14261,153776,199378,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019602,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,68.1,67.1,69.1,,,4541.0,"(33.195090612, -117.220586666)",PREVENT,BPMED,682996.0,6073019602.0,Taking BP Medication,92084
14262,153777,199379,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019701,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,64.8,63.6,66.1,,,5777.0,"(33.1881165456, -117.264040628)",PREVENT,BPMED,682996.0,6073019701.0,Taking BP Medication,92081
14263,153778,199380,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019702,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,70.0,69.1,70.9,,,4933.0,"(33.1869616693, -117.241836745)",PREVENT,BPMED,682996.0,6073019702.0,Taking BP Medication,92081
14264,153779,199381,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019805,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,85.4,84.4,86.4,,,277.0,"(33.184115838, -117.282162773)",PREVENT,BPMED,682996.0,6073019805.0,Taking BP Medication,92081
14265,153780,199382,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019806,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,68.5,67.4,69.6,,,5404.0,"(33.152207471, -117.247107117)",PREVENT,BPMED,682996.0,6073019806.0,Taking BP Medication,92081
14266,153781,199383,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019809,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,28.0,"(33.1763494622, -117.254551874)",PREVENT,BPMED,682996.0,6073019809.0,Taking BP Medication,92081
14267,153782,199384,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019902,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,63.4,62.1,64.8,,,1070.0,"(33.173826237, -117.2191736)",PREVENT,BPMED,682996.0,6073019902.0,Taking BP Medication,92083
14268,153783,199385,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019903,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,73.0,71.6,74.5,,,162.0,"(33.188505837, -117.211585939)",PREVENT,BPMED,682996.0,6073019903.0,Taking BP Medication,92084
14269,153784,199386,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019904,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,69.5,68.4,70.8,,,5974.0,"(33.1707053965, -117.23419256)",PREVENT,BPMED,682996.0,6073019904.0,Taking BP Medication,92081
14270,153785,199387,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073019905,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,71.8,70.6,72.9,,,4256.0,"(33.1575868096, -117.231732747)",PREVENT,BPMED,682996.0,6073019905.0,Taking BP Medication,92081
14271,153786,199388,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073020017,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,59.2,57.9,60.5,,,1261.0,"(33.1461211773, -117.22525954)",PREVENT,BPMED,682996.0,6073020017.0,Taking BP Medication,92081
14272,153787,199389,2013,CA,California,Vista,Census Tract,BRFSS,Prevention,0682996-06073020019,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,58.9,57.7,60.1,,,325.0,"(33.1347377752, -117.22397291)",PREVENT,BPMED,682996.0,6073020019.0,Taking BP Medication,92081
14273,153788,199390,2014,CA,California,Vista,City,BRFSS,Health Outcomes,0682996,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.8,5.7,5.9,,,93834.0,"(33.1895481978, -117.238607217)",HLTHOUT,CANCER,682996.0,,Cancer (except skin),92083
14274,153789,199391,2014,CA,California,Vista,City,BRFSS,Health Outcomes,0682996,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.1,5.0,5.1,,,93834.0,"(33.1895481978, -117.238607217)",HLTHOUT,CANCER,682996.0,,Cancer (except skin),92083
14275,153790,199392,2014,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073018519,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.3,4.1,4.5,,,2361.0,"(33.1900376263, -117.283849447)",HLTHOUT,CANCER,682996.0,6073018519.0,Cancer (except skin),92083
14276,153791,199393,2014,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019203,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.3,6.0,6.6,,,1064.0,"(33.2315045395, -117.239445949)",HLTHOUT,CANCER,682996.0,6073019203.0,Cancer (except skin),92084
14277,153792,199394,2014,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019205,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.9,6.5,7.3,,,6163.0,"(33.2241242045, -117.235378312)",HLTHOUT,CANCER,682996.0,6073019205.0,Cancer (except skin),92084
14278,153793,199395,2014,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019206,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.2,4.0,4.4,,,5614.0,"(33.215823004, -117.237259256)",HLTHOUT,CANCER,682996.0,6073019206.0,Cancer (except skin),92084
14279,153794,199396,2014,CA,California,Vista,Census Tract,BRFSS,Health Outcomes,0682996-06073019207,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.0,4.8,5.2,,,6370.0,"(33.2219968732, -117.216021016)",HLTHOUT,CANCER,682996.0,6073019207.0,Cancer (except skin),92084
